epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,12728.1,0.15287,0.08899,0.12703,0.90683,0.96199,0.91782,0.96269,0.88375,0.9641,0.92636,0.96758,0.90912,0.45599,0.48537,0.54659,0.86921,0.00938561,0.00938561,0.00938561
125,12830.8,0.1556,0.09492,0.12817,0.90708,0.96496,0.9112,0.96079,0.8818,0.95979,0.90822,0.9602,0.90647,0.46193,0.4439,0.64941,0.89214,0.00938062,0.00938062,0.00938062
126,12933.2,0.15644,0.09302,0.13986,0.90784,0.95679,0.9381,0.96456,0.89332,0.96036,0.94023,0.96394,0.90438,0.42112,0.50897,0.57755,0.86685,0.00937563,0.00937563,0.00937563
127,13035.4,0.15739,0.09323,0.13327,0.90999,0.95182,0.93917,0.96474,0.89412,0.94406,0.91858,0.94636,0.88337,0.41286,1.39638,0.49483,0.89329,0.00937063,0.00937063,0.00937063
128,13137.9,0.15157,0.09353,0.12725,0.90212,0.91224,0.92076,0.95468,0.87644,0.91308,0.92316,0.95976,0.90032,0.46275,0.46197,0.65238,0.92701,0.00936564,0.00936564,0.00936564
129,13240.7,0.15648,0.09609,0.13285,0.90659,0.93388,0.90436,0.95483,0.83169,0.93789,0.90502,0.95874,0.85645,0.43857,0.4386,0.6189,0.84339,0.00936064,0.00936064,0.00936064
130,13343,0.15586,0.09643,0.13224,0.90528,0.93948,0.91121,0.95697,0.82219,0.94278,0.91441,0.95968,0.84893,0.42096,0.44996,0.68654,0.82899,0.00935565,0.00935565,0.00935565
131,13445.6,0.16173,0.09996,0.13543,0.90507,0.97653,0.93236,0.96473,0.87855,0.9649,0.94237,0.96676,0.90539,0.435,0.47935,0.54302,0.86871,0.00935065,0.00935065,0.00935065
132,13548,0.15544,0.09704,0.13386,0.90739,0.95336,0.91619,0.9582,0.87431,0.95869,0.91638,0.96509,0.90421,0.41906,0.47296,0.56174,0.84183,0.00934566,0.00934566,0.00934566
133,13650.4,0.15988,0.09719,0.13037,0.90701,0.94535,0.923,0.96184,0.87948,0.96024,0.92778,0.9661,0.9097,0.45184,0.46313,0.51756,0.89446,0.00934066,0.00934066,0.00934066
134,13752.9,0.15493,0.09113,0.16989,0.90456,0.94359,0.89265,0.95334,0.87188,0.93722,0.92407,0.96265,0.88758,0.46677,0.56294,0.60133,0.9068,0.00933566,0.00933566,0.00933566
135,13855.3,0.15644,0.09614,0.13012,0.90585,0.96978,0.92479,0.96332,0.88626,0.97418,0.92956,0.96618,0.91018,0.4276,0.42591,0.48657,0.82303,0.00933067,0.00933067,0.00933067
136,13957.6,0.15579,0.0966,0.12704,0.90837,0.95793,0.91355,0.95555,0.86705,0.97403,0.93917,0.96874,0.90065,0.46827,0.43124,0.59804,0.9284,0.00932568,0.00932568,0.00932568
137,14060.2,0.15368,0.09182,0.1266,0.91155,0.96101,0.92423,0.96269,0.87029,0.96137,0.92636,0.9622,0.90442,0.4927,0.45821,0.66168,0.9536,0.00932068,0.00932068,0.00932068
138,14162.8,0.15172,0.09031,0.14024,0.90508,0.93319,0.92427,0.95505,0.86325,0.93459,0.92529,0.96063,0.90242,0.49357,0.40357,0.61789,0.94499,0.00931569,0.00931569,0.00931569
139,14265.1,0.15305,0.09687,0.20384,0.9078,0.9531,0.91086,0.95893,0.85543,0.95483,0.92498,0.96459,0.89278,0.4734,0.40476,0.58062,0.95332,0.00931069,0.00931069,0.00931069
140,14367.3,0.15449,0.09297,0.17457,0.90718,0.95687,0.90715,0.96025,0.8666,0.96852,0.92529,0.96835,0.89839,0.46814,0.42763,0.49221,0.94982,0.00930569,0.00930569,0.00930569
141,14469.6,0.15247,0.09036,0.12485,0.90951,0.96219,0.92344,0.96148,0.87246,0.96265,0.9413,0.96609,0.90972,0.45898,0.41205,0.46386,0.96529,0.0093007,0.0093007,0.0093007
142,14572,0.15563,0.09001,0.12808,0.90749,0.96482,0.93656,0.96441,0.87952,0.95705,0.94237,0.96698,0.91461,0.43427,0.43267,0.49984,0.95334,0.0092957,0.0092957,0.0092957
143,14674.4,0.15576,0.09097,0.13183,0.9097,0.96917,0.9349,0.96285,0.88302,0.971,0.93597,0.96442,0.91529,0.45671,0.4102,0.59772,0.95763,0.00929071,0.00929071,0.00929071
144,14776.7,0.14912,0.09794,0.12639,0.90829,0.97787,0.94322,0.96457,0.86961,0.9812,0.94689,0.96707,0.90375,0.45438,0.42769,0.65771,0.9178,0.00928571,0.00928571,0.00928571
145,14879.1,0.15264,0.09115,0.12532,0.90656,0.95539,0.92209,0.95702,0.86915,0.95325,0.92102,0.96012,0.90102,0.43436,0.44106,0.77455,0.92701,0.00928072,0.00928072,0.00928072
146,14981.5,0.15148,0.08589,0.12695,0.90513,0.93476,0.91996,0.95777,0.86715,0.9428,0.92636,0.96294,0.90086,0.44662,0.44347,0.56057,0.93154,0.00927573,0.00927573,0.00927573
147,15084,0.15121,0.09057,0.12658,0.9036,0.88734,0.89101,0.9428,0.86041,0.90341,0.89541,0.95237,0.88512,0.45007,0.43387,0.69579,0.915,0.00927073,0.00927073,0.00927073
148,15186.4,0.15687,0.09018,0.13139,0.91295,0.90323,0.9349,0.95287,0.87031,0.91806,0.92068,0.9565,0.89843,0.43218,0.46379,0.58572,0.90386,0.00926573,0.00926573,0.00926573
149,15288.8,0.14793,0.09408,0.12584,0.90434,0.88959,0.92004,0.95223,0.8696,0.92419,0.89776,0.95581,0.89001,0.43346,0.47093,0.6111,0.89915,0.00926074,0.00926074,0.00926074
150,15391.4,0.14883,0.08869,0.12311,0.90797,0.95896,0.94765,0.96175,0.88649,0.9623,0.95355,0.96421,0.9105,0.40875,0.43809,0.5753,0.87176,0.00925574,0.00925574,0.00925574
151,15493.8,0.15132,0.08635,0.12846,0.90341,0.96711,0.94133,0.9592,0.87535,0.96829,0.94498,0.96332,0.90654,0.43114,0.47071,0.52477,0.87943,0.00925075,0.00925075,0.00925075
152,15596.3,0.15281,0.08738,0.12532,0.90335,0.9524,0.95197,0.95996,0.87028,0.9524,0.95197,0.96087,0.8993,0.42289,0.46576,0.55757,0.854,0.00924575,0.00924575,0.00924575
153,15699,0.1535,0.09663,0.12718,0.90324,0.88047,0.92743,0.9398,0.85562,0.88148,0.9285,0.94443,0.88292,0.4457,0.43738,0.63501,0.90286,0.00924076,0.00924076,0.00924076
154,15801.4,0.1525,0.08822,0.12898,0.90904,0.89811,0.91252,0.94852,0.87531,0.90336,0.91786,0.95294,0.89878,0.44423,0.44076,0.52648,0.86014,0.00923576,0.00923576,0.00923576
155,15903.7,0.14685,0.08773,0.1222,0.89871,0.83744,0.88794,0.92734,0.84546,0.84437,0.88594,0.93366,0.87,0.48683,0.47608,0.6351,0.90794,0.00923077,0.00923077,0.00923077
156,16006.1,0.15733,0.08811,0.13006,0.91239,0.83401,0.91698,0.93543,0.85307,0.8385,0.92316,0.94242,0.87681,0.48478,0.46591,0.64737,0.94661,0.00922578,0.00922578,0.00922578
157,16108.3,0.15807,0.08749,0.13189,0.90702,0.91041,0.86233,0.94067,0.8661,0.90223,0.86667,0.94482,0.88922,0.4458,0.4655,0.68949,0.85733,0.00922078,0.00922078,0.00922078
158,16210.7,0.14881,0.09323,0.15924,0.90334,0.94775,0.90181,0.95454,0.8905,0.94698,0.90181,0.95664,0.91217,0.40358,0.46275,0.75712,0.83438,0.00921579,0.00921579,0.00921579
159,16313,0.15101,0.09193,0.12626,0.90303,0.9734,0.93725,0.96275,0.89944,0.97335,0.93562,0.96398,0.91857,0.38037,0.46244,0.63735,0.78556,0.00921079,0.00921079,0.00921079
160,16415.5,0.15298,0.08798,0.12374,0.90963,0.97399,0.94023,0.96481,0.89484,0.97399,0.94023,0.96524,0.91361,0.43009,0.47964,0.55405,0.88727,0.0092058,0.0092058,0.0092058
161,16518,0.14857,0.08901,0.1231,0.90143,0.97112,0.9445,0.96279,0.89491,0.97563,0.94,0.96586,0.91597,0.42022,0.49906,0.49088,0.88353,0.0092008,0.0092008,0.0092008
162,16620.3,0.15594,0.09668,0.12824,0.90064,0.96304,0.94555,0.96395,0.89918,0.96304,0.94542,0.9663,0.91925,0.41366,0.4868,0.46813,0.86768,0.0091958,0.0091958,0.0091958
163,16723,0.15064,0.09932,0.13221,0.9021,0.97061,0.95149,0.96391,0.89371,0.96652,0.95508,0.96402,0.91679,0.3967,0.47312,0.53655,0.81983,0.00919081,0.00919081,0.00919081
164,16825.6,0.14856,0.08697,0.12354,0.90848,0.97152,0.94643,0.96324,0.89466,0.97389,0.94771,0.96258,0.9165,0.38235,0.45273,0.48678,0.7991,0.00918581,0.00918581,0.00918581
165,16928,0.14968,0.09268,0.12697,0.90636,0.94693,0.93314,0.95978,0.89078,0.95815,0.92859,0.95883,0.90978,0.41088,0.44529,0.52233,0.84492,0.00918082,0.00918082,0.00918082
166,17030.6,0.14961,0.09257,0.12496,0.90884,0.95539,0.94237,0.95978,0.88676,0.95378,0.94984,0.95784,0.90326,0.42341,0.46791,0.52403,0.82971,0.00917583,0.00917583,0.00917583
167,17133,0.15253,0.08553,0.1491,0.91013,0.94085,0.94023,0.95695,0.87415,0.94767,0.94706,0.95881,0.898,0.43935,0.45065,0.55131,0.83757,0.00917083,0.00917083,0.00917083
168,17235.6,0.156,0.08933,0.13007,0.90876,0.96491,0.93899,0.96187,0.88697,0.9661,0.94771,0.96327,0.90903,0.41107,0.42525,0.53957,0.81983,0.00916584,0.00916584,0.00916584
169,17337.9,0.15368,0.09771,0.13087,0.90789,0.97393,0.91711,0.95816,0.88571,0.97072,0.92006,0.96144,0.90875,0.40063,0.42122,0.60048,0.82093,0.00916084,0.00916084,0.00916084
170,17440.4,0.15177,0.09175,0.12811,0.90071,0.96608,0.91177,0.95608,0.88137,0.96632,0.91142,0.95929,0.90204,0.42839,0.42231,0.71301,0.85421,0.00915585,0.00915585,0.00915585
171,17542.9,0.15265,0.09017,0.18855,0.90489,0.97524,0.92482,0.96185,0.88307,0.97814,0.93063,0.96477,0.90426,0.41657,0.43187,0.65186,0.85762,0.00915085,0.00915085,0.00915085
172,17645.2,0.1516,0.0927,0.13446,0.90864,0.96652,0.92209,0.9624,0.8866,0.97374,0.93063,0.96465,0.91494,0.40913,0.42721,0.5845,0.87555,0.00914585,0.00914585,0.00914585
173,17747.7,0.15436,0.098,0.13107,0.90706,0.94938,0.92066,0.96083,0.89039,0.96195,0.91736,0.96314,0.91427,0.39428,0.4236,0.69687,0.84233,0.00914086,0.00914086,0.00914086
174,17849.9,0.15425,0.09433,0.12927,0.90785,0.95851,0.89648,0.95628,0.88537,0.96529,0.90075,0.96011,0.91053,0.37314,0.40654,0.6623,0.83618,0.00913586,0.00913586,0.00913586
175,17952.2,0.14984,0.08815,0.12889,0.90713,0.96905,0.91676,0.96193,0.8927,0.9665,0.92379,0.96411,0.91927,0.3721,0.40339,0.54566,0.83745,0.00913087,0.00913087,0.00913087
176,18054.5,0.14795,0.0944,0.13314,0.9057,0.96702,0.93917,0.96548,0.89616,0.96957,0.94237,0.96835,0.92269,0.37663,0.40687,0.46606,0.8452,0.00912588,0.00912588,0.00912588
177,18156.8,0.15272,0.09132,0.12301,0.9065,0.97035,0.9432,0.96454,0.89454,0.97363,0.94583,0.96798,0.92152,0.38675,0.41981,0.44412,0.85277,0.00912088,0.00912088,0.00912088
178,18259,0.15062,0.08825,0.12016,0.90398,0.97222,0.93376,0.96304,0.89517,0.9732,0.9302,0.96491,0.91889,0.38283,0.40914,0.51564,0.7906,0.00911589,0.00911589,0.00911589
179,18361.4,0.14948,0.08251,0.1255,0.9072,0.96888,0.9285,0.96224,0.89268,0.96371,0.93526,0.96326,0.91574,0.36374,0.41926,0.54831,0.71881,0.00911089,0.00911089,0.00911089
180,18463.8,0.14767,0.09182,0.12611,0.90533,0.97608,0.93276,0.96263,0.89559,0.97554,0.93637,0.9646,0.918,0.35994,0.42168,0.49271,0.70699,0.00910589,0.00910589,0.00910589
181,18566.2,0.15655,0.09232,0.12934,0.90974,0.97181,0.91782,0.96261,0.8906,0.96962,0.9196,0.9631,0.91347,0.36208,0.42339,0.58764,0.71114,0.0091009,0.0091009,0.0091009
182,18668.4,0.14975,0.08677,0.1228,0.9056,0.96498,0.92529,0.96295,0.88873,0.96351,0.92993,0.96239,0.91262,0.39021,0.43202,0.60433,0.754,0.0090959,0.0090959,0.0090959
183,18770.9,0.15029,0.0943,0.12387,0.90495,0.95833,0.90814,0.95871,0.88379,0.95546,0.91586,0.95933,0.90316,0.4023,0.44176,0.70361,0.75918,0.00909091,0.00909091,0.00909091
184,18873.1,0.14983,0.09318,0.12563,0.9067,0.96224,0.91355,0.95702,0.88512,0.95778,0.92012,0.96027,0.90382,0.39168,0.43977,0.66536,0.76896,0.00908591,0.00908591,0.00908591
185,18975.5,0.1507,0.08976,0.12168,0.90551,0.97459,0.91355,0.95887,0.88792,0.97036,0.91782,0.96023,0.90747,0.39911,0.42021,0.61075,0.78026,0.00908092,0.00908092,0.00908092
186,19077.9,0.14767,0.08154,0.12,0.90573,0.9671,0.90981,0.95702,0.88864,0.96935,0.91249,0.96127,0.90385,0.39451,0.42733,0.72335,0.77077,0.00907593,0.00907593,0.00907593
187,19180.3,0.15247,0.08947,0.12445,0.90682,0.96436,0.91249,0.95425,0.89034,0.97252,0.90633,0.96097,0.90339,0.38377,0.43194,0.766,0.77087,0.00907093,0.00907093,0.00907093
188,19282.4,0.15317,0.09183,0.12765,0.90097,0.98129,0.89555,0.95149,0.89242,0.98247,0.89221,0.95814,0.90311,0.37958,0.44367,0.75843,0.7724,0.00906593,0.00906593,0.00906593
189,19384.6,0.15301,0.08978,0.12861,0.90406,0.98522,0.8794,0.94683,0.8932,0.98067,0.87834,0.95487,0.90512,0.36557,0.44033,0.72541,0.75196,0.00906094,0.00906094,0.00906094
190,19487.1,0.15393,0.09065,0.15433,0.90673,0.98677,0.87575,0.94403,0.89052,0.98722,0.87727,0.95016,0.90603,0.37441,0.43054,0.76034,0.76504,0.00905594,0.00905594,0.00905594
191,19589.4,0.14922,0.08515,0.13901,0.90787,0.98601,0.8826,0.94249,0.88243,0.98691,0.88491,0.94746,0.90469,0.38444,0.42077,0.8113,0.78897,0.00905095,0.00905095,0.00905095
192,19692.1,0.14793,0.08847,0.13831,0.90585,0.98415,0.88154,0.94348,0.88177,0.97877,0.88367,0.94792,0.90571,0.3849,0.42506,0.80676,0.80415,0.00904595,0.00904595,0.00904595
193,19794.5,0.15295,0.08753,0.12771,0.90561,0.97715,0.86721,0.93837,0.8775,0.97426,0.86339,0.94195,0.89696,0.39309,0.43492,0.86486,0.80809,0.00904096,0.00904096,0.00904096
194,19896.7,0.1478,0.08846,0.12771,0.90763,0.9667,0.85272,0.93947,0.87392,0.96791,0.85379,0.94727,0.89575,0.41901,0.44213,0.83126,0.83206,0.00903596,0.00903596,0.00903596
195,19999.1,0.14945,0.09072,0.12457,0.90633,0.96969,0.85354,0.93405,0.86679,0.96674,0.85272,0.94254,0.89062,0.43128,0.44546,0.92527,0.8424,0.00903097,0.00903097,0.00903097
196,20101.6,0.15143,0.09199,0.12767,0.907,0.98014,0.88794,0.94975,0.88101,0.97935,0.88687,0.9551,0.90403,0.42102,0.44038,0.75185,0.85395,0.00902598,0.00902598,0.00902598
197,20204,0.14571,0.0819,0.12407,0.90338,0.98047,0.90608,0.95779,0.88745,0.98038,0.9065,0.96176,0.90738,0.41942,0.44523,0.70372,0.85191,0.00902098,0.00902098,0.00902098
198,20306.6,0.14859,0.08881,0.12606,0.90284,0.97816,0.90075,0.95729,0.89067,0.97914,0.90164,0.95983,0.90818,0.41487,0.46147,0.71902,0.82694,0.00901599,0.00901599,0.00901599
199,20409,0.14735,0.09073,0.12257,0.90309,0.97601,0.91177,0.95907,0.89121,0.97335,0.90928,0.96307,0.90941,0.41241,0.4619,0.7151,0.8114,0.00901099,0.00901099,0.00901099
200,20511.3,0.14608,0.08171,0.12479,0.90432,0.97579,0.89755,0.95671,0.89156,0.97347,0.90062,0.96061,0.90978,0.40943,0.45119,0.73084,0.80044,0.009006,0.009006,0.009006
201,20613.2,0.15299,0.09009,0.15555,0.90935,0.98007,0.89215,0.95654,0.89475,0.97788,0.89641,0.96012,0.91124,0.40381,0.43651,0.71605,0.79275,0.009001,0.009001,0.009001
202,20715.6,0.15095,0.08501,0.12228,0.90606,0.97543,0.88968,0.95582,0.89306,0.96455,0.90181,0.9611,0.91235,0.39723,0.44861,0.71805,0.78946,0.008996,0.008996,0.008996
203,20817.9,0.14985,0.08999,0.12598,0.90436,0.95746,0.91267,0.96113,0.89578,0.95861,0.9145,0.96341,0.91785,0.37551,0.45893,0.6458,0.78385,0.00899101,0.00899101,0.00899101
204,20920.3,0.1492,0.0829,0.12241,0.90567,0.96401,0.92529,0.96352,0.89571,0.9636,0.93233,0.96485,0.92045,0.37515,0.46951,0.54345,0.79571,0.00898601,0.00898601,0.00898601
205,21022.7,0.1502,0.08444,0.12082,0.90759,0.96298,0.91623,0.96226,0.89835,0.96456,0.9296,0.96489,0.91711,0.37514,0.46995,0.65586,0.7814,0.00898102,0.00898102,0.00898102
206,21125,0.15215,0.08357,0.12294,0.90878,0.96419,0.90181,0.95803,0.89591,0.9526,0.9223,0.96462,0.91435,0.37977,0.46708,0.76605,0.78538,0.00897603,0.00897603,0.00897603
207,21227.4,0.14635,0.07883,0.12261,0.9004,0.96587,0.89968,0.95786,0.89454,0.95129,0.92209,0.96412,0.91403,0.37844,0.46935,0.73763,0.7984,0.00897103,0.00897103,0.00897103
208,21329.8,0.14438,0.08684,0.11966,0.90312,0.97068,0.91878,0.9597,0.89667,0.96734,0.92209,0.96544,0.91817,0.37307,0.46293,0.65228,0.80273,0.00896604,0.00896604,0.00896604
209,21431.9,0.15254,0.0849,0.12615,0.90891,0.96963,0.92529,0.96249,0.90281,0.96856,0.92743,0.96581,0.92016,0.37078,0.46155,0.64403,0.79949,0.00896104,0.00896104,0.00896104
210,21534.3,0.14576,0.08875,0.12079,0.89897,0.96784,0.93063,0.96342,0.90392,0.96472,0.93378,0.96748,0.92103,0.37764,0.45376,0.61679,0.81202,0.00895604,0.00895604,0.00895604
211,21636.7,0.14839,0.0887,0.12898,0.90287,0.96878,0.92713,0.96339,0.90406,0.96989,0.9282,0.96726,0.92006,0.38091,0.44453,0.62806,0.80632,0.00895105,0.00895105,0.00895105
212,21738.9,0.14811,0.08993,0.12444,0.90546,0.96861,0.9221,0.96411,0.90316,0.96764,0.92539,0.96671,0.92353,0.37659,0.44151,0.64224,0.81697,0.00894605,0.00894605,0.00894605
213,21841.4,0.15052,0.08854,0.13736,0.91079,0.9676,0.92956,0.96413,0.90325,0.96691,0.93545,0.96731,0.9234,0.36703,0.44355,0.58139,0.81081,0.00894106,0.00894106,0.00894106
214,21943.6,0.14642,0.09153,0.12525,0.90425,0.97073,0.93276,0.96381,0.9057,0.96783,0.93917,0.96704,0.92426,0.36511,0.43642,0.55819,0.80868,0.00893606,0.00893606,0.00893606
215,22045.7,0.14423,0.08441,0.15673,0.90431,0.97206,0.9317,0.96459,0.9057,0.97334,0.93505,0.96725,0.92412,0.36637,0.44231,0.5375,0.80745,0.00893107,0.00893107,0.00893107
216,22147.9,0.15159,0.09297,0.13114,0.9074,0.97128,0.93842,0.96571,0.90648,0.97349,0.94056,0.96766,0.92582,0.3626,0.43036,0.52986,0.7983,0.00892608,0.00892608,0.00892608
217,22249.9,0.14883,0.09154,0.12427,0.90178,0.96383,0.93849,0.96522,0.90643,0.96928,0.94023,0.96737,0.92489,0.35371,0.42526,0.51063,0.7818,0.00892108,0.00892108,0.00892108
218,22352.2,0.14585,0.08506,0.12163,0.90157,0.96599,0.93959,0.96427,0.90685,0.97036,0.94347,0.96785,0.92671,0.35493,0.42243,0.5296,0.77892,0.00891608,0.00891608,0.00891608
219,22454.3,0.14495,0.087,0.12093,0.90083,0.96293,0.94254,0.96438,0.90448,0.96851,0.94771,0.96818,0.92611,0.35632,0.42092,0.50592,0.77468,0.00891109,0.00891109,0.00891109
220,22556.4,0.14092,0.08278,0.12118,0.90375,0.96399,0.94293,0.96544,0.90274,0.97119,0.9413,0.96717,0.92437,0.36231,0.4225,0.52888,0.77716,0.00890609,0.00890609,0.00890609
221,22658.6,0.14927,0.08978,0.12394,0.90526,0.97572,0.94351,0.96494,0.90592,0.97788,0.94339,0.96772,0.92518,0.36362,0.42415,0.50634,0.77179,0.0089011,0.0089011,0.0089011
222,22760.8,0.1501,0.09067,0.12074,0.90523,0.9704,0.94456,0.96549,0.90723,0.97149,0.94562,0.96875,0.92386,0.3652,0.42569,0.50708,0.76147,0.0088961,0.0088961,0.0088961
223,22863.4,0.14638,0.09075,0.15911,0.90265,0.96481,0.93642,0.96574,0.90556,0.96943,0.94767,0.969,0.92227,0.36445,0.42725,0.51907,0.76174,0.00889111,0.00889111,0.00889111
224,22965.7,0.14792,0.08049,0.12019,0.90279,0.96787,0.93219,0.96627,0.90464,0.97037,0.94771,0.96835,0.91994,0.36488,0.43009,0.52204,0.76303,0.00888611,0.00888611,0.00888611
225,23067.8,0.14397,0.08401,0.13642,0.90697,0.96884,0.92906,0.96306,0.90411,0.97467,0.93917,0.96817,0.91775,0.36697,0.42961,0.54468,0.76314,0.00888112,0.00888112,0.00888112
226,23169.8,0.1436,0.08448,0.21542,0.90754,0.97158,0.9349,0.96398,0.90414,0.97713,0.94023,0.9682,0.91744,0.37375,0.42458,0.54907,0.77371,0.00887612,0.00887612,0.00887612
227,23272,0.14511,0.08014,0.12161,0.90533,0.97014,0.93611,0.96347,0.90402,0.97348,0.94009,0.96734,0.91553,0.37684,0.41918,0.56819,0.77582,0.00887113,0.00887113,0.00887113
228,23374.1,0.15077,0.09483,0.19502,0.9052,0.97107,0.93147,0.96368,0.90036,0.97345,0.93894,0.96733,0.91408,0.38499,0.41128,0.61212,0.78194,0.00886613,0.00886613,0.00886613
229,23476.5,0.15071,0.08204,0.12506,0.907,0.9769,0.92636,0.96358,0.8998,0.97223,0.93426,0.96684,0.91114,0.38829,0.41334,0.63231,0.78318,0.00886114,0.00886114,0.00886114
230,23578.8,0.14369,0.0829,0.12139,0.9028,0.96607,0.93276,0.96243,0.89992,0.96547,0.93917,0.96559,0.9117,0.39703,0.40977,0.66797,0.79403,0.00885614,0.00885614,0.00885614
231,23680.9,0.14589,0.08741,0.12335,0.91195,0.97925,0.92316,0.96318,0.89777,0.97232,0.93736,0.96612,0.90687,0.39808,0.41238,0.68156,0.78868,0.00885115,0.00885115,0.00885115
232,23783.3,0.14704,0.0841,0.13204,0.90692,0.97741,0.93063,0.96391,0.90219,0.97206,0.9381,0.96575,0.91278,0.38819,0.41196,0.6559,0.77369,0.00884615,0.00884615,0.00884615
233,23885.5,0.14503,0.08284,0.12227,0.90618,0.96901,0.93443,0.96401,0.90166,0.96708,0.94066,0.9661,0.91568,0.38137,0.4085,0.63244,0.77194,0.00884116,0.00884116,0.00884116
234,23987.7,0.14462,0.08725,0.1217,0.90906,0.97749,0.92672,0.96383,0.90007,0.96705,0.93979,0.96712,0.91515,0.38432,0.40788,0.62694,0.78089,0.00883616,0.00883616,0.00883616
235,24089.9,0.14936,0.08235,0.12437,0.90446,0.96586,0.92956,0.96368,0.89997,0.96583,0.9381,0.96665,0.91643,0.38635,0.40779,0.62517,0.78356,0.00883117,0.00883117,0.00883117
236,24192,0.14324,0.08348,0.12062,0.9023,0.96971,0.92255,0.96279,0.90119,0.972,0.92636,0.9654,0.91912,0.3853,0.40768,0.6217,0.7822,0.00882618,0.00882618,0.00882618
237,24294.2,0.1459,0.0799,0.12469,0.90656,0.96238,0.93703,0.96236,0.90205,0.96129,0.93597,0.96448,0.91973,0.38895,0.40439,0.62318,0.79081,0.00882118,0.00882118,0.00882118
238,24396.4,0.14553,0.08609,0.12347,0.905,0.95977,0.94023,0.96223,0.90376,0.95451,0.94061,0.96512,0.92158,0.39,0.40317,0.61958,0.79674,0.00881619,0.00881619,0.00881619
239,24498.5,0.14495,0.09101,0.12498,0.90674,0.96056,0.9445,0.96319,0.90491,0.9589,0.94615,0.96504,0.92174,0.38771,0.39997,0.58453,0.7926,0.00881119,0.00881119,0.00881119
240,24600.9,0.14498,0.08209,0.12157,0.90375,0.96346,0.94023,0.96355,0.90468,0.95977,0.94197,0.96613,0.92364,0.38814,0.40336,0.58304,0.79712,0.0088062,0.0088062,0.0088062
241,24703.1,0.14446,0.08388,0.13185,0.9003,0.96437,0.9445,0.96392,0.90405,0.95602,0.94771,0.96574,0.92511,0.38466,0.4036,0.5818,0.79645,0.0088012,0.0088012,0.0088012
242,24805.2,0.1486,0.08602,0.12659,0.90938,0.96257,0.9445,0.96417,0.90375,0.96039,0.94237,0.96501,0.92402,0.38524,0.40467,0.57857,0.80341,0.0087962,0.0087962,0.0087962
243,24907.2,0.14846,0.08389,0.12477,0.90686,0.96717,0.94319,0.96448,0.90417,0.95981,0.94311,0.96483,0.92532,0.38052,0.40526,0.56828,0.79622,0.00879121,0.00879121,0.00879121
244,25009.5,0.13965,0.07968,0.15333,0.90199,0.96917,0.93948,0.96526,0.90336,0.965,0.94149,0.96484,0.92608,0.37807,0.41082,0.56337,0.79064,0.00878621,0.00878621,0.00878621
245,25111.8,0.1454,0.08304,0.12081,0.90485,0.96915,0.93882,0.96558,0.90464,0.95806,0.95082,0.96479,0.92717,0.37527,0.41303,0.55579,0.78549,0.00878122,0.00878122,0.00878122
246,25214.1,0.14344,0.08838,0.11833,0.9071,0.97126,0.93764,0.96517,0.90537,0.9669,0.93703,0.96488,0.92739,0.37376,0.41398,0.56098,0.77961,0.00877623,0.00877623,0.00877623
247,25316.2,0.14495,0.08073,0.11698,0.90817,0.96751,0.93917,0.96553,0.90712,0.96052,0.9413,0.96484,0.92782,0.36847,0.41213,0.57005,0.77096,0.00877123,0.00877123,0.00877123
248,25418.5,0.14671,0.08603,0.12511,0.90187,0.9679,0.9381,0.96473,0.9062,0.96435,0.93917,0.96673,0.92719,0.36615,0.41508,0.59213,0.76705,0.00876624,0.00876624,0.00876624
249,25520.8,0.14529,0.08396,0.12156,0.90253,0.97444,0.93582,0.96551,0.90656,0.9637,0.9381,0.9677,0.92809,0.35596,0.41751,0.60523,0.75176,0.00876124,0.00876124,0.00876124
250,25623.1,0.14102,0.08366,0.11708,0.9024,0.97443,0.9353,0.96402,0.90741,0.9702,0.93597,0.96697,0.92751,0.3529,0.4213,0.59343,0.74019,0.00875624,0.00875624,0.00875624
251,25725.4,0.14653,0.08407,0.12093,0.90299,0.96598,0.93935,0.96498,0.90757,0.97009,0.93475,0.96633,0.92776,0.35442,0.42694,0.5803,0.73604,0.00875125,0.00875125,0.00875125
252,25827.6,0.14466,0.07799,0.11634,0.90799,0.96497,0.94091,0.96509,0.90924,0.96901,0.93436,0.9666,0.92776,0.35501,0.42744,0.57104,0.73573,0.00874626,0.00874626,0.00874626
253,25929.9,0.14373,0.08576,0.12187,0.90268,0.96907,0.93638,0.965,0.91073,0.96897,0.93322,0.96686,0.92801,0.35014,0.42657,0.57089,0.72501,0.00874126,0.00874126,0.00874126
254,26032.3,0.14154,0.08685,0.11742,0.90508,0.97012,0.93383,0.96736,0.9104,0.9675,0.93383,0.9673,0.92818,0.34616,0.42705,0.5625,0.72028,0.00873627,0.00873627,0.00873627
255,26134.5,0.14544,0.08137,0.13313,0.90693,0.96782,0.93079,0.96662,0.91017,0.96676,0.93117,0.96697,0.92771,0.34333,0.42537,0.56729,0.7137,0.00873127,0.00873127,0.00873127
